dpe_classe,consommation_kwh_m2,surface_m2,annee_construction,type_logement_immeuble,departement,code_postal,longitude,latitude,source_type
D,152.9,45,1961,appartement,69,69008,846541.37,6516213,Ancien
C,61.7,36.1,2016,appartement,69,69008,846384.5,6516592.71,Ancien
E,233.1,87,1972,appartement,69,69008,845754.22,6515771.48,Ancien
D,208,81.9,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,203,79.1,1974,appartement,69,69008,845709.83,6515786.2,Ancien
E,311,76,NA,appartement,69,69008,844878.32,6517941.51,Ancien
C,86,65.5,2003,appartement,69,69008,844303.2,6516223.96,Ancien
D,165,114,NA,maison,69,69008,845160.41,6516779.7,Ancien
B,67,26.7,2013,appartement,69,69008,845819.2,6516589.37,Ancien
C,108,48.2,NA,appartement,69,69008,843893.07,6517050.45,Ancien
E,284,57,NA,appartement,69,69008,846194.06,6515789.49,Ancien
C,94,62.6,2014,appartement,69,69008,845030.49,6517379.69,Ancien
D,157,74.4,1950,appartement,69,69008,844715.09,6517673.72,Ancien
D,164,58,NA,appartement,69,69008,844699.48,6518144.34,Ancien
D,179,121,NA,appartement,69,69008,844903.17,6517409.23,Ancien
E,167,27.9,NA,appartement,69,69008,845240.27,6516820.36,Ancien
D,169,60.5,NA,appartement,69,69008,845038.83,6517303.46,Ancien
D,106.7,21,1948,appartement,69,69008,844351.65,6516611.45,Ancien
E,128,47.2,NA,appartement,69,69008,845062.43,6518019.39,Ancien
C,63,66.6,NA,appartement,69,69008,844991.16,6517003.08,Ancien
E,137,55.7,NA,appartement,69,69008,845463.15,6516238.56,Ancien
D,108,29.6,NA,appartement,69,69008,846396.2,6516813.27,Ancien
G,189,32,NA,appartement,69,69008,844923.7,6517821.16,Ancien
D,95,17.9,2010,appartement,69,69008,845807.44,6516947.1,Ancien
C,73,40.9,NA,appartement,69,69008,844434.31,6516301.92,Ancien
E,124,21,NA,appartement,69,69008,844833.04,6517361.7,Ancien
C,61,69.8,2003,appartement,69,69008,845005.9,6517107.07,Ancien
D,92,41.3,1998,appartement,69,69008,845581.84,6516702.26,Ancien
D,88,66,2009,appartement,69,69008,845521.13,6516762.58,Ancien
G,188,40,NA,appartement,69,69008,844810.26,6517842.81,Ancien
D,97,18.3,2009,appartement,69,69008,845060.54,6516980.4,Ancien
E,119,60,NA,appartement,69,69008,845944.71,6517710.17,Ancien
E,117,35,NA,appartement,69,69008,844867.53,6517755.86,Ancien
G,184,56,NA,appartement,69,69008,846714.11,6515430.21,Ancien
E,113,47.4,1990,appartement,69,69008,845723.17,6517180.82,Ancien
E,125,28.8,NA,appartement,69,69008,844211.88,6516829.32,Ancien
F,176,21,NA,appartement,69,69008,844923.7,6517821.16,Ancien
G,260,36.6,NA,appartement,69,69008,845083.84,6516814.1,Ancien
C,77,47.1,2009,appartement,69,69008,845772.75,6516947.06,Ancien
E,114,18.9,NA,appartement,69,69008,846297.41,6517240.8,Ancien
D,80,97.8,NA,appartement,69,69008,844366.61,6516680.11,Ancien
D,82,91.2,1982,appartement,69,69008,843964.7,6516194.91,Ancien
F,161,54.4,NA,appartement,69,69008,846490.79,6515492.97,Ancien
F,172,37.2,NA,appartement,69,69008,844870.81,6517765.15,Ancien
D,98,53.1,1970,appartement,69,69008,846286.99,6515856.46,Ancien
D,79,25,NA,appartement,69,69008,844547.41,6517745.98,Ancien
G,209,19,NA,appartement,69,69008,844577.56,6516426.26,Ancien
D,106,19.9,NA,appartement,69,69008,844723.19,6517471.86,Ancien
D,95,20.2,1995,appartement,69,69008,844723.19,6517471.86,Ancien
D,103.3,40,1996,appartement,69,69008,846167.53,6517132.29,Ancien
D,105,56.6,NA,appartement,69,69008,845130.83,6517155.79,Ancien
E,142,22,NA,appartement,69,69008,844723.19,6517471.86,Ancien
D,84,28.3,1994,appartement,69,69008,844723.19,6517471.86,Ancien
C,73,47.8,NA,appartement,69,69008,845678.43,6517833.59,Ancien
C,78,42.9,NA,appartement,69,69008,844952.12,6517345.29,Ancien
C,74,63.1,NA,appartement,69,69008,844929.33,6517658.56,Ancien
F,148,65.7,1954,appartement,69,69008,846171.38,6515824.05,Ancien
D,98,48.9,NA,appartement,69,69008,845639.84,6517850.56,Ancien
C,53,42.9,NA,appartement,69,69008,844810.26,6517842.81,Ancien
G,206,54.9,1970,appartement,69,69008,844954.54,6517592.29,Ancien
E,117,28,NA,appartement,69,69008,844937.13,6517597.98,Ancien
E,125,17,NA,appartement,69,69008,844771.92,6517783.37,Ancien
D,100,33.3,NA,appartement,69,69008,844802.86,6517902.62,Ancien
D,94,19.9,NA,appartement,69,69008,844579.5,6517730.85,Ancien
D,86,57.5,NA,appartement,69,69008,844954.54,6517592.29,Ancien
G,190,76.3,NA,appartement,69,69008,844446.14,6516691.76,Ancien
D,96,39.6,2008,appartement,69,69008,846679.7,6516899.68,Ancien
D,94.1,71.5,1989,appartement,69,69008,845215.74,6517499.04,Ancien
D,106,21,NA,appartement,69,69008,844060.35,6516703.69,Ancien
D,105,26.9,NA,appartement,69,69008,846297.41,6517240.8,Ancien
D,91,27,NA,appartement,69,69008,845194.4,6517365.35,Ancien
D,91,53.9,1990,appartement,69,69008,846075.57,6517116.77,Ancien
D,90.9,55.6,1986,appartement,69,69008,845340.3125,6517605.5,Ancien
E,140,40.2,1948,appartement,69,69008,846017.38,6517355.99,Ancien
D,106,43.9,NA,appartement,69,69008,845458.71,6517912.69,Ancien
E,117,105.4,1997,appartement,69,69008,845708.82,6517582.49,Ancien
D,98,30.1,NA,appartement,69,69008,846142.55,6517132.92,Ancien
C,56,60,NA,appartement,69,69008,844931.8,6518179.71,Ancien
D,85.3,58.1,2012,appartement,69,69008,845257.43,6516913.96,Ancien
E,142.3,20,1970,appartement,69,69008,845480.73,6516412.6,Ancien
F,173,38,NA,appartement,69,69008,846227.04,6516795.9,Ancien
D,94,21.6,1994,appartement,69,69008,844723.19,6517471.86,Ancien
F,168,20.5,NA,appartement,69,69008,844597.5,6517746.04,Ancien
F,148,22.5,NA,appartement,69,69008,845247.08,6517430.25,Ancien
D,82,72.8,NA,appartement,69,69008,845862.52,6516419.88,Ancien
F,163,19.3,NA,appartement,69,69008,844802.86,6517902.62,Ancien
E,137,17.5,NA,appartement,69,69008,845034.27,6517038.76,Ancien
D,88,62.2,NA,appartement,69,69008,845458.71,6517912.69,Ancien
E,125,19.4,NA,appartement,69,69008,846033.89,6517325.72,Ancien
E,137,19.7,NA,appartement,69,69008,844579.5,6517730.85,Ancien
E,135,20.3,NA,appartement,69,69008,844723.19,6517471.86,Ancien
C,69,63.2,1999,appartement,69,69008,846120.23,6517172.04,Ancien
E,120,21.3,1992,appartement,69,69008,845034.27,6517038.76,Ancien
E,136.8,45.8,1978,appartement,69,69008,845862.52,6516419.88,Ancien
D,108.1,87.3,1980,appartement,69,69008,844045.58,6516222.36,Ancien
D,103.8,53.7,1970,appartement,69,69008,845939.45,6515749,Ancien
D,84,66.4,NA,appartement,69,69008,845095.42,6517531.63,Ancien
E,129,18,NA,appartement,69,69008,844833.04,6517361.7,Ancien
D,88,21,2009,appartement,69,69008,845060.54,6516980.4,Ancien
D,88,19,NA,appartement,69,69008,844733.45,6517851.44,Ancien
D,103,69.4,NA,appartement,69,69008,846011.4,6515589.3,Ancien
C,70,49.5,2000,appartement,69,69008,846086.6,6517097.93,Ancien
C,65,98,NA,maison,69,69008,844344.41,6516625.05,Ancien
D,92,33.9,1992,appartement,69,69008,845743.72,6516554.36,Ancien
C,58,81.9,NA,appartement,69,69008,845906.84,6516620.44,Ancien
E,139.1,10.3,1993,appartement,69,69008,845023.03,6517017.39,Ancien
D,102,54.3,1982,appartement,69,69008,845529.26,6517148.12,Ancien
E,122,18,NA,appartement,69,69008,845711.13,6516905.16,Ancien
E,132,31.8,NA,appartement,69,69008,845194.4,6517365.35,Ancien
C,59,72.2,2007,appartement,69,69008,846271,6516080.58,Ancien
E,142,32.5,NA,appartement,69,69008,846082.07,6516477.87,Ancien
E,126,47.8,NA,appartement,69,69008,844704.06,6518171.22,Ancien
D,78,40.4,NA,appartement,69,69008,844924.97,6517731,Ancien
D,84,64.7,NA,appartement,69,69008,846121.11,6517069.64,Ancien
E,132,49.6,NA,appartement,69,69008,845175.35,6517578.73,Ancien
C,77,57.6,NA,appartement,69,69008,844699.48,6518144.34,Ancien
C,71.5,72.8,2007,appartement,69,69008,844185.86,6516416.93,Ancien
F,153,15,NA,appartement,69,69008,844861.73,6517915.79,Ancien
C,77.5,65,1940,appartement,69,69008,844961.76,6516901.19,Ancien
E,127,16,NA,appartement,69,69008,844810.26,6517842.81,Ancien
C,72,72.7,NA,appartement,69,69008,845775.41,6516524.01,Ancien
G,217,43.2,NA,appartement,69,69008,845109.74,6516929.35,Ancien
E,120,33.2,NA,appartement,69,69008,845457.13,6516791.17,Ancien
D,78,45.8,2010,appartement,69,69008,845772.75,6516947.06,Ancien
C,73,68,NA,appartement,69,69008,845030.49,6517379.69,Ancien
E,120,25.9,NA,appartement,69,69008,846146.1,6516460.95,Ancien
F,170,32.1,NA,appartement,69,69008,843925.88,6516964.57,Ancien
G,225,42.2,NA,appartement,69,69008,843991.17,6516973.33,Ancien
C,72.5,52,2001,appartement,69,69008,845005.9,6517107.07,Ancien
D,101,20.7,NA,appartement,69,69008,844060.35,6516703.69,Ancien
E,111.9,44.9,2001,appartement,69,69008,844938.16,6517824.51,Ancien
E,129,27.7,NA,appartement,69,69008,845106.69,6517416.82,Ancien
E,123,35,1990,appartement,69,69008,844988.86,6516952.27,Ancien
E,128,85.9,NA,appartement,69,69008,844071.29,6517079.29,Ancien
D,98,19.4,NA,appartement,69,69008,844723.19,6517471.86,Ancien
D,86,24.3,NA,appartement,69,69008,844579.5,6517730.85,Ancien
C,54,131.4,NA,appartement,69,69008,845458.71,6517912.69,Ancien
E,121,18.4,NA,appartement,69,69008,844733.45,6517851.44,Ancien
F,146,46.3,1976,appartement,69,69008,845920.89,6517606.52,Ancien
G,235.1,21,1970,appartement,69,69008,844420.22,6516696.15,Ancien
E,116,57,NA,appartement,69,69008,845090.93,6517069.98,Ancien
E,125,17.6,NA,appartement,69,69008,844826.63,6517887.41,Ancien
D,99,64.2,1985,appartement,69,69008,844845.1,6517892.29,Ancien
D,100,84.4,NA,appartement,69,69008,844078.75,6516198.03,Ancien
G,287,19.8,1900,appartement,69,69008,844861.73,6517915.79,Ancien
E,129,16.6,NA,appartement,69,69008,845711.13,6516905.16,Ancien
E,113,109.5,1997,appartement,69,69008,845708.82,6517582.49,Ancien
E,118,64.5,NA,appartement,69,69008,844861.73,6517915.79,Ancien
D,98,21.2,1993,maison,69,69008,844723.19,6517471.86,Ancien
C,70.3,45.2,2008,appartement,69,69008,845517.76,6516697.96,Ancien
D,87,56,NA,appartement,69,69008,846714.11,6515430.21,Ancien
C,72,38,NA,appartement,69,69008,845911.39,6516762.73,Ancien
D,85,25.5,NA,appartement,69,69008,845728.28,6517306.58,Ancien
E,124,19.4,NA,appartement,69,69008,846033.89,6517325.72,Ancien
E,132,51,1996,appartement,69,69008,845194.93,6517336.26,Ancien
D,88,18.4,2009,appartement,69,69008,845060.54,6516980.4,Ancien
F,146,59.8,NA,appartement,69,69008,845106.69,6517416.82,Ancien
C,70.1,66.5,2010,appartement,69,69008,844431.47,6516677.42,Ancien
E,123,30.7,NA,appartement,69,69008,846159.69,6516560.14,Ancien
D,107.7,36.7,2011,appartement,69,69008,845772.75,6516947.06,Ancien
G,193,15.5,NA,appartement,69,69008,846146.1,6516460.95,Ancien
C,51,84.2,2001,appartement,69,69008,846121.11,6517069.64,Ancien
E,121,17.7,1994,appartement,69,69008,844733.45,6517851.44,Ancien
D,102,50.4,NA,appartement,69,69008,845060.54,6516980.4,Ancien
G,192,32,NA,appartement,69,69008,844923.7,6517821.16,Ancien
E,123,39.3,2004,appartement,69,69008,846059.1,6515680.75,Ancien
F,173,55,1957,appartement,69,69008,845463.15,6516238.56,Ancien
E,120,32.5,NA,appartement,69,69008,844886.48,6517743.75,Ancien
G,241,59,NA,appartement,69,69008,845817.23,6517513.86,Ancien
C,67,44.6,2011,appartement,69,69008,845257.43,6516913.96,Ancien
D,88,26.8,NA,appartement,69,69008,844054.96,6516691.34,Ancien
D,86,37,NA,appartement,69,69008,846059.1,6515680.75,Ancien
D,103,47.2,1999,appartement,69,69008,846086.6,6517097.93,Ancien
G,226,56.6,NA,appartement,69,69008,845130.83,6517155.79,Ancien
C,67,47.4,1999,appartement,69,69008,846120.23,6517172.04,Ancien
D,85,68.9,1998,appartement,69,69008,845167.48,6517290.29,Ancien
E,141,46.4,NA,appartement,69,69008,846072.99,6516463.88,Ancien
E,126.5,18.9,2014,appartement,69,69008,845685.79,6516796.14,Ancien
D,184,81.3,NA,appartement,69,69008,845662.02,6515715.97,Ancien
D,113,45,NA,appartement,69,69008,845468.03,6516774.32,Ancien
E,288,27.9,1970,appartement,69,69008,844941.74,6518054.86,Ancien
D,169,75,NA,appartement,69,69008,844886.64,6516339.9,Ancien
D,193,49.5,1981,appartement,69,69008,846548.06,6517379.3,Ancien
F,382,64.8,NA,appartement,69,69008,844924.39,6517643.56,Ancien
E,241,69.2,NA,appartement,69,69008,845792.81,6517572.93,Ancien
C,106,72,1999,appartement,69,69008,844831.9,6517868.43,Ancien
D,172,107,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,160,81.1,NA,appartement,69,69008,846705.61,6516723.46,Ancien
D,160,37.2,1989,appartement,69,69008,845811.4,6517268.34,Ancien
C,91,82.2,2002,appartement,69,69008,844806.47,6517574.91,Ancien
C,80,47.2,2003,appartement,69,69008,844303.2,6516223.96,Ancien
D,206,76.8,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,203,52.6,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,203,52.6,1974,appartement,69,69008,845709.83,6515786.2,Ancien
E,222,56.5,1975,appartement,69,69008,846345.77,6516041.04,Ancien
F,357,64,1948,appartement,69,69008,844647.83,6517762,Ancien
C,80,33,NA,appartement,69,69008,846402.46,6516540.93,Ancien
C,80,62.2,2013,appartement,69,69008,845913.44,6516817.21,Ancien
D,172,63,1957,appartement,69,69008,844952.97,6517691.45,Ancien
C,88,72.9,NA,appartement,69,69008,845659.54,6516446.61,Ancien
C,74,44,2015,appartement,69,69008,844743.65,6517432.24,Ancien
D,206,76.8,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,204,94.7,NA,appartement,69,69008,846293.21,6516558.65,Ancien
C,139,46.5,2007,appartement,69,69008,845739.18,6516585.24,Ancien
C,112,102.7,2017,appartement,69,69008,844689.47,6517387.75,Ancien
C,61,59.7,NA,appartement,69,69008,845136.29,6517470.95,Ancien
D,172,107,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,193,42.6,NA,appartement,69,69008,845049.91,6517374.04,Ancien
D,206,114,NA,appartement,69,69008,844871.87,6516365.55,Ancien
D,157,50.8,NA,appartement,69,69008,845789.98,6515618.81,Ancien
C,96,78.3,NA,appartement,69,69008,845008.07,6517387.16,Ancien
C,132,41,2016,appartement,69,69008,844700.99,6517413.9,Ancien
D,186,67.9,1974,appartement,69,69008,845709.83,6515786.2,Ancien
F,360,100,NA,maison,69,69008,845781.9,6515624.51,Ancien
D,143,47,1992,appartement,69,69008,844989.43,6517797.72,Ancien
D,180,81.9,1974,appartement,69,69008,845709.83,6515786.2,Ancien
C,89,71.9,NA,appartement,69,69008,846142.55,6517132.92,Ancien
C,87,61.1,2003,appartement,69,69008,844303.2,6516223.96,Ancien
C,89,65.5,2003,appartement,69,69008,844303.2,6516223.96,Ancien
E,221,92.8,1955,appartement,69,69008,845960.05,6517703.09,Ancien
E,253,37.2,NA,appartement,69,69008,844729.98,6517622.64,Ancien
F,382,107,1974,appartement,69,69008,845709.83,6515786.2,Ancien
F,398,81.3,1974,appartement,69,69008,845709.83,6515786.2,Ancien
C,113.6,40.6,2013,appartement,69,69008,844572.47,6516437.58,Ancien
E,231,37.2,NA,appartement,69,69008,845662.02,6515715.97,Ancien
F,375,64.8,NA,appartement,69,69008,846200.97,6516518.8,Ancien
F,375.7,38,1934,appartement,69,69008,844941.19,6516365.4,Ancien
C,116,161.7,NA,appartement,69,69008,845807.32,6517570.94,Ancien
E,263,65,NA,appartement,69,69008,845553.75,6516873.21,Ancien
C,126,29.6,2014,appartement,69,69008,844258.61,6516459.3,Ancien
C,130,88.1,1966,appartement,69,69008,844849.89,6517435.63,Ancien
D,202,74.4,NA,appartement,69,69008,845723.64,6517518.08,Ancien
E,187,22.6,NA,appartement,69,69008,845267.3,6516907.53,Ancien
D,195,74.4,NA,appartement,69,69008,845723.64,6517518.08,Ancien
D,189,81.3,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,140,69.1,NA,appartement,69,69008,845723.03,6517134.38,Ancien
C,80,83.5,NA,appartement,69,69008,844281.54,6516453.51,Ancien
D,148,83.1,NA,appartement,69,69008,845383.91,6517025.59,Ancien
E,219,67.9,NA,appartement,69,69008,846058.52,6515901.23,Ancien
C,117,65.4,NA,appartement,69,69008,845799.29,6516310.96,Ancien
D,181,35.3,1962,appartement,69,69008,844838.55,6518222.83,Ancien
D,196,84.6,NA,appartement,69,69008,845587.85,6515713.77,Ancien
D,155,62.4,NA,appartement,69,69008,845106.69,6517416.82,Ancien
E,241,71.5,NA,appartement,69,69008,845212.32,6517732.12,Ancien
C,74,44,2015,appartement,69,69008,844743.65,6517432.24,Ancien
E,268,58,1970,appartement,69,69008,846700.02,6516625.35,Ancien
D,152,82.9,2003,appartement,69,69008,844303.2,6516223.96,Ancien
C,81,42.2,2012,appartement,69,69008,845289.64,6517071.24,Ancien
E,276,74.8,1960,appartement,69,69008,844621.45,6517739.5,Ancien
D,171,75.3,1967,appartement,69,69008,844625.39,6517668.17,Ancien
D,100,43.7,NA,appartement,69,69008,844743.65,6517432.24,Ancien
D,180,81.9,1974,appartement,69,69008,845709.83,6515786.2,Ancien
C,157,62.9,NA,appartement,69,69008,843818.94,6515941.45,Ancien
D,163,50.9,1991,appartement,69,69008,845376.16,6517638.47,Ancien
D,156,82.2,NA,appartement,69,69008,845180.02,6517591.84,Ancien
D,189,81.3,1974,appartement,69,69008,845709.83,6515786.2,Ancien
F,280,70.7,1973,appartement,69,69008,843890.9,6516996.97,Ancien
G,288,106.3,1974,appartement,69,69008,845130.83,6517155.79,Ancien
D,172,65,NA,appartement,69,69008,844446.14,6516691.76,Ancien
C,100.2,49,1995,appartement,69,69008,845247.08,6517430.25,Ancien
C,82,53.1,2013,appartement,69,69008,845289.64,6517071.24,Ancien
C,81,42.8,NA,appartement,69,69008,845019.3,6517415.31,Ancien
C,89,58.1,2017,appartement,69,69008,844547.41,6517745.98,Ancien
E,253,15.3,1970,appartement,69,69008,844888.72,6518199.02,Ancien
D,214,59,NA,appartement,69,69008,846700.02,6516625.35,Ancien
F,401,44.6,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,194,74.4,NA,appartement,69,69008,845723.64,6517518.08,Ancien
D,206,76.8,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,210,114,NA,appartement,69,69008,844871.87,6516365.55,Ancien
C,154,57.5,NA,appartement,69,69008,845804.85,6516561.59,Ancien
D,149,97,1972,appartement,69,69008,844904.93,6517707.08,Ancien
D,187,55.4,NA,appartement,69,69008,846490.79,6515492.97,Ancien
D,172,107,1974,appartement,69,69008,845709.83,6515786.2,Ancien
C,103,37,NA,appartement,69,69008,845296.98,6517014.42,Ancien
E,237,56.3,NA,appartement,69,69008,845108.01,6517436.73,Ancien
C,119,30.5,2012,appartement,69,69008,845913.44,6516817.21,Ancien
C,121,40,1964,appartement,69,69008,845756.36,6516765.94,Ancien
D,151,109,NA,appartement,69,69008,843992.72,6516688.33,Ancien
D,141,47,1992,appartement,69,69008,844989.43,6517797.72,Ancien
D,206,76.8,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,156,90.5,1954,appartement,69,69008,844953.71,6516886.01,Ancien
D,161,35,NA,appartement,69,69008,845144.66,6517554.57,Ancien
E,273,50,NA,appartement,69,69008,843915.88,6516684.64,Ancien
C,68,62.7,2016,appartement,69,69008,846380.55,6516526.86,Ancien
D,184.3,61.5,1960,appartement,69,69008,845616.31,6517862.33,Ancien
D,189,81.3,1974,appartement,69,69008,845709.83,6515786.2,Ancien
E,277,67.7,1960,appartement,69,69008,846345.77,6516041.04,Ancien
C,84,69.9,NA,appartement,69,69008,844195.57,6516404.5,Ancien
D,186,67.9,1974,appartement,69,69008,845709.83,6515786.2,Ancien
D,183,66.9,NA,appartement,69,69008,844624.2,6517622.6,Ancien
C,94,28,NA,appartement,69,69008,844710.57,6517459.45,Ancien
D,215,79.6,1958,appartement,69,69008,845979.19,6515707.06,Ancien
C,106,78.3,NA,appartement,69,69008,845008.07,6517387.16,Ancien
E,278,107.1,NA,appartement,69,69008,845217.92,6517633.61,Ancien
C,74,60.8,NA,appartement,69,69008,843986.4,6517060.86,Ancien
C,119,89.3,NA,appartement,69,69008,844995.89,6517803.76,Ancien
E,238,92.9,1961,appartement,69,69008,845188.84,6516860.57,Ancien
D,199,43.3,NA,appartement,69,69008,844802.86,6517902.62,Ancien
D,172,107,1974,appartement,69,69008,845709.83,6515786.2,Ancien
C,98,97.4,NA,appartement,69,69008,844258.05,6516440.29,Ancien
F,373,60.6,1900,appartement,69,69008,846087.98,6517075.85,Ancien
D,176,62.4,NA,appartement,69,69008,845106.69,6517416.82,Ancien
C,57,39.1,NA,appartement,69,69008,846719.77,6516371.88,Ancien
C,77,35,NA,appartement,69,69008,845723.05,6516946.66,Ancien
D,204.6,82.9,1940,appartement,69,69008,845589.1,6517874.9,Ancien
C,86,24.9,2013,appartement,69,69008,845131.5,6517232.79,Ancien
E,207,80.5,NA,appartement,69,69008,845689.21,6516557.06,Ancien
C,93,60,NA,appartement,69,69008,845654.12,6516881.59,Ancien
D,172,107,1974,appartement,69,69008,845709.83,6515786.2,Ancien
E,256,68.6,NA,appartement,69,69008,846345.77,6516041.04,Ancien
D,158,77.6,NA,appartement,69,69008,844884.37,6517428.01,Ancien
C,102,54.1,NA,appartement,69,69008,846063.37,6515985.22,Ancien
D,187,59.5,NA,appartement,69,69008,845820.53,6516628.5,Ancien
F,396,29,NA,appartement,69,69008,844831.61,6517442.09,Ancien
C,118,28,2014,appartement,69,69008,846362.22,6516535.53,Ancien
D,163,81,NA,appartement,69,69008,845627.49,6515643.06,Ancien
C,67,47.2,2003,appartement,69,69008,844303.2,6516223.96,Ancien
D,213,110.5,NA,appartement,69,69008,844871.12,6517432.58,Ancien
D,161,67.7,NA,appartement,69,69008,845929.39,6515858.17,Ancien
F,398,52.6,1974,appartement,69,69008,845709.83,6515786.2,Ancien
C,115,62.8,2006,appartement,69,69008,845207.48,6517091.95,Ancien
D,152,53.1,1957,appartement,69,69008,845104.73,6516782.71,Ancien
D,144,66.6,NA,appartement,69,69008,844263.01,6516894.62,Ancien
E,261,56,NA,appartement,69,69008,846090.74,6515900.89,Ancien
D,172,107,1974,appartement,69,69008,845709.83,6515786.2,Ancien
